movie_id,title,release_year,imdbId,tmdbId,imdb_rating,adult,budget,origin_country,vote_count,vote_average,origin_language,overview,tmdb_popularity_score,production_companies,production_companies_origin_country,runtime,revenue,spoken_languages,directors_info,popular,unique_producers,popular_producer
1599,Someone Else's America (1995),1996,114494,124633,6.9,FALSE,0,YU,7,6.5,sr,"This tale takes place in a bar. The Spanish Alonso and his blind mother run this place. Bay, who is Alonso's friend live here too. This story tells something about Alonso and Bay and the ""American Dream"".",0.3236,"MACT Productions,Stefi 2,Lichtblick Film- und Fernsehproduktion (I),Magnolia Mae Films,European Co-production Fund,Intrinsica Films,Canal+","FR,GR,DE,GB,GB,GB,FR",96,0,"English,Srpski","[['Goran Paskaljević', '0.1689', 'Male']]",0,"['Canal+', 'European Co-production Fund', 'MACT Productions', 'Stefi 2', 'Magnolia Mae Films', 'Intrinsica Films', 'Lichtblick Film- und Fernsehproduktion (I)']",0
1600,Guantanamera (1994),1997,109949,43775,6.9,FALSE,0,"ES,CU",23,6.5,es,"During the 'Special Period', the members of a funeral procession cross paths with truckdrivers who have to take the same route, and begin to talk about God and the world. They discover that life for both groups has many similarities, as well as a lot of differences.",0.1709,,,105,0,Español,"[['Tomás Gutiérrez Alea', '0.1867', 'Male'], ['Juan Carlos Tabío', '0.185', 'Male']]",0,[],0
1601,Office Killer (1997),1997,119819,49728,5.2,FALSE,0,US,43,5.174,en,"When Dorine Douglas' job as proofreader for Constant Consumer magazine is turned into an at-home position during a downsizing, she doesn't know how to cope. But after accidentally killing one of her co-workers, she discovers that murder can quench the loneliness of her home life, as a macabre office place forms in her basement, populated by dead co-workers.",0.5393,"Good Fear Films,Good Machine,Kardana-Swinsky,Strand Releasing",",US,,US",82,0,English,"[['Cindy Sherman', '0.0928', 'Female']]",0,"['Strand Releasing', 'Kardana-Swinsky', 'Good Fear Films', 'Good Machine']",0
1602,"Price Above Rubies, A (1998)",1998,120793,44308,6.5,FALSE,0,"US,GB",38,5.408,en,About a young woman who is married to a devout Jew and the problems that trouble their marriage because of the woman wanting something more out of her life.,0.7488,Miramax,US,117,1130732,"Français,English","[['Boaz Yakin', '0.6987', 'Male']]",0,['Miramax'],1
1603,Angela (1995),1996,112364,32622,6.3,FALSE,0,US,25,5.6,en,"A ten year old girl named Angela leads her six year old sister, Ellie, through various regimens of 'purification' in an attempt to rid themselves of their evil, which she believes to be the cause of their mother's mental illness. Precocious, to say the least, Angela has visions of Lucifer coming to take her and her sister away, and one of her remedies for this is for them to remain within a circle of their dolls and toys until they see a vision of the virgin Mary come to them. But such thinking can only lead to an ending befitting of her own mental state.",0.5827,Tree Farm Productions,,99,0,English,"[['Rebecca Miller', '0.3651', 'Female']]",0,['Tree Farm Productions'],0
1604,He Walked by Night (1948),1948,40427,31556,7,FALSE,0,US,94,6.617,en,"Roy Martin aka Roy Morgan is a burglar and former war-time Radio & Electronics Engineer who listens in to radio police calls, allowing him to stay one step ahead of the cops.",0.9271,"Bryan Foy Productions,Eagle-Lion Films","US,GB",79,0,English,"[['Alfred L. Werker', '0.2998', 'Male']]",0,"['Bryan Foy Productions', 'Eagle-Lion Films']",0
1605,Love Serenade (1996),1997,116930,65046,6.7,FALSE,0,AU,26,6.038,en,"Two sisters in an Australian country town develop a fierce and competitive crush on their new neighbour, a brooding and self-centred radio personality.",0.4713,"New South Wales Film & Television Office,Film Victoria,Jan Chapman Productions,Australian Film Finance Corporation","AU,AU,AU,AU",101,0,English,"[['Shirley Barrett', '0.0857', 'Female']]",0,"['New South Wales Film & Television Office', 'Jan Chapman Productions', 'Australian Film Finance Corporation', 'Film Victoria']",0
1606,Deceiver (1997),1997,119527,14583,6.4,FALSE,0,US,123,5.951,en,"The gruesome death of a prostitute brings suspicion on one of her clients, James Wayland, a brilliant, self-destructive and epileptic heir to a textile fortune. So detectives Braxton and Kennesaw take Wayland in for questioning, thinking they can break the man. But despite his troubles, Wayland is a master of manipulation, and during the interrogation, he begins to turn the tables on the investigators, forcing them to reveal their own sinister sides.",0.738,"MDP Worldwide,Metro-Goldwyn-Mayer","US,US",106,0,"Español,English","[['Jonas Pate', '0.3323', 'Male'], ['Josh Pate', '0.4098', 'Male']]",0,"['MDP Worldwide', 'Metro-Goldwyn-Mayer']",1
1608,Buddy (1997),1997,118787,15170,4.8,FALSE,25000000,US,69,4.819,en,An eccentric socialite raises a gorilla as her son.,1.266,"Columbia Pictures,The Jim Henson Company,Jim Henson Pictures,American Zoetrope","US,US,US,US",84,10113400,English,"[['Caroline Thompson', '0.7817', 'Female']]",0,"['Jim Henson Pictures', 'American Zoetrope', 'The Jim Henson Company', 'Columbia Pictures']",1
1609,B*A*P*S (1997),1997,118663,18423,4.8,FALSE,10000000,US,74,5.196,en,"Two wannabe Black American princesses aim to marry rich men, who will pay for their world's first combination hair salon and soul food restaurant.",1.3004,"New Line Cinema,Island Pictures","US,US",90,7240837,English,"[['Robert Townsend', '0.6895', 'Male']]",0,"['New Line Cinema', 'Island Pictures']",1
1610,"Truth or Consequences, N.M. (1997)",1997,120383,31017,6.3,FALSE,0,US,74,6.095,en,"Raymond Lembecke is a con just out of prison after serving time for selling drugs for his mob boss Tony Vago. (Lembecke was innocent and took the rap for Vago.) Lembecke thinks Vago owes him big time so, when his former boss gets him a measly job in a warehouse, he decides on revenge and plans to steal a million dollars worth of drugs from him.",0.901,"Triumph Films,Higgins-Messick-Wayne,Ink Slinger Productions","US,,",106,134831,English,"[['Kiefer Sutherland', '2.8619', 'Male']]",0,"['Ink Slinger Productions', 'Triumph Films', 'Higgins-Messick-Wayne']",0
1611,Intimate Relations (1996),1997,116643,68545,6.2,FALSE,0,"CA,GB,US",15,5.333,en,"In 1950s England, sailor Harold Guppy arrives in a small seaside town looking for his estranged brother. After a brief reunion, Harold finds a room for rent in the house of Mrs. Beasley, her meek husband and their teenage daughter, Joyce. It's clear that Harold has a troubled past, but his future is about to get more perilous yet. Despite the rosy surface, Harold soon finds himself in a tawdry sexual tug-of-war that won't end well.",0.5411,"Handmade Films,Boxer Films,Paragon Entertainment Corp.,Fox Searchlight Pictures","GB,,,US",100,0,English,"[['Philip Goodhew', '0.044', 'Unknown']]",0,"['Boxer Films', 'Paragon Entertainment Corp.', 'Handmade Films', 'Fox Searchlight Pictures']",0
1614,"Reluctant Debutante, The (1958)",1958,52126,64382,6.7,FALSE,0,US,38,6.8,en,"While visiting her father, an American teenage girl is thrown into London society during its final ""Debutante Season.""",0.5841,Metro-Goldwyn-Mayer,US,94,0,"English,Italiano","[['Vincente Minnelli', '0.663', 'Male']]",0,['Metro-Goldwyn-Mayer'],1
1615,Warriors of Virtue (1997),1997,120479,49478,4.7,FALSE,0,"US,CN,HK,CA",67,4.701,en,"A young man, Ryan, suffering from a disability, wishes to join the other kids from his schools football team. During an initiation rite, Ryan is swept away through a whirlpool to the land of Tao. There he is hunted by the evil Lord Komodo, who desires the boy as a key to enter the real world. Ryan is rescued by the protectors of Tao, five humanoid kangaroos, each embued with the five elements and virtues. Ryan learns his valuable lesson while saving the land of Tao.",0.7857,"China Film Co-Production Corp.,Law Brothers Entertainment,IJL Creations,Metro-Goldwyn-Mayer","CN,,,US",103,0,"普通话,English","[['Ronny Yu', '0.3066', 'Male']]",0,"['Law Brothers Entertainment', 'China Film Co-Production Corp.', 'IJL Creations', 'Metro-Goldwyn-Mayer']",1
1616,Desert Winds (1995),1995,112849,267188,5.5,FALSE,0,US,2,4.5,en,"Jackie and Eugene are joined by a mystical wind tunnel which enables them to speak across a 500-mile desert. Believed by the Indians to be an omen of good luck, the wind inspires both characters to face their fears and follow their hearts.",1.0769,"Success By Design Entertainment,Achilles Films",",",96,0,English,"[['Michael A. Nickles', '0.3468', 'Male']]",0,"['Success By Design Entertainment', 'Achilles Films']",0
1617,Hugo Pool (1997),1997,119327,32332,5,FALSE,0,US,54,5.12,en,Hugo Pool is a quirky tale of a Los Angeles pool cleaner who falls in love with a young man dying of Lou Gerhig's Disease.,0.449,"Nomadic Pictures,BMG Independents","CA,",92,0,English,"[['Robert Downey Sr.', '0.6603', 'Male']]",0,"['BMG Independents', 'Nomadic Pictures']",0
1618,King of New York (1990),1990,99939,9558,6.9,FALSE,0,US,705,6.733,en,A former drug lord returns from prison determined to wipe out all his competition and distribute the profits of his operations to New York's poor and lower classes in this stylish and ultra violent modern twist on Robin Hood.,2.5719,"Reteitalia,Scena International,Seven Arts Pictures","IT,IT,US",103,2554712,"English,Español","[['Abel Ferrara', '0.6822', 'Male']]",0,"['Seven Arts Pictures', 'Reteitalia', 'Scena International']",0
1621,Butterfly Kiss (1995),1996,112604,48260,6.3,FALSE,0,"GB,US",32,6.5,en,"Deeply mentally unbalanced drifter Eunice roams grim northern Britain committing psychosexual serial murders of both men and women while ostensibly searching for an unknown woman named Judith. She spares the life of lonely but kind-hearted gas station cashier Miriam, who abandons her dismal life to follow her damaged new lover. While attempting to hide the evidence of her multiple crimes, Miriam tries to understand Eunice's bizarre quest.",0.4261,"Merseyside Film Production Fund,British Screen Productions,Dan Films",",GB,GB",88,0,English,"[['Michael Winterbottom', '0.5776', 'Male']]",0,"['Dan Films', 'British Screen Productions', 'Merseyside Film Production Fund']",0
1622,"Paris, France (1993)",1993,107779,161158,5.2,FALSE,0,"CA,US",9,4.778,en,A writer has torrid fantasy affairs with young men.,0.7152,"Téléfilm Canada,The Ontario Film Development Corporation,Alliance Films","CA,,CA",112,0,English,"[['Jerry Ciccoritti', '0.3699', 'Male']]",0,"['Téléfilm Canada', 'Alliance Films', 'The Ontario Film Development Corporation']",0
1624,Hush (1998),1998,118744,17941,5.5,FALSE,21000000,US,301,5.659,en,"Jackson and Helen are in love and about to have their first child when they move in with Jackson's mother, Martha, in order to take care of the family estate. But all is not well in this household. Martha is jealous of her son's affection for Helen, and, despite her Southern smile, she's starting to act strangely. As Helen tries to create a happy home life, Martha attempts to divide the family so that Jackson will become hers alone.",1.7124,TriStar Pictures,US,95,13583690,English,"[['Jonathan Darby', '0.3542', 'Male']]",0,['TriStar Pictures'],1
1625,Nightwatch (1997),1997,119791,2212,6.2,FALSE,10000000,US,401,6.034,en,A law student takes a job as a night watchman at a morgue and begins to discover clues that implicate him as the suspect in a series of murders.,1.3425,"Dimension Films,Miramax","US,US",102,1179002,English,"[['Ole Bornedal', '0.8186', 'Male']]",0,"['Dimension Films', 'Miramax']",1
1626,Nobody Loves Me (Keiner liebt mich) (1994),1996,110251,11907,7.1,FALSE,0,DE,34,6.3,de,"On the brink of her 30th birthday, Fanny feels the door to marital happiness closing on her. She is obsessed with death and even visits evening classes on dying, so it seems fitting that she encounters a skeleton in the malfunctioning elevator of her apartment building. The skeleton is her neighbour Orfeo, a Black, gay, self-declared psychic, who convinces her that she is about to meet ""him"". But is it really Lothar, the new yuppie apartment manager ...?",0.3395,"Cobra Film,ZDF","DE,DE",104,0,Deutsch,"[['Doris Dörrie', '0.4793', 'Female']]",0,"['Cobra Film', 'ZDF']",0
1627,"Wife, The (1995)",1996,114936,132641,6.7,FALSE,0,JP,9,7,ja,"Ten years into a marriage, the wife is disappointed by the husband's lack of financial success, meaning she has to work and can't treat herself and the husband finds the wife slovenly and mean-spirited: she neither cooks not cleans particularly well and is generally disagreeable. In turn, he alternately ignores her and treats her as a servant. Neither is particularly happy, not helped by their unsatisfactory lodgers. The husband is easily seduced by an ex-colleague, a widow with a small child who needs some security, and considers leaving his wife.",0.2785,TOHO,JP,96,0,日本語,"[['Mikio Naruse', '0.8102', 'Male']]",0,['TOHO'],0
1628,Lamerica (1994),1994,110299,49133,7.4,FALSE,0,IT,59,7.1,it,"Fiore, an Italian conman, arrives in post Communist Albania with Gino, his young apprentice, to set up a shoe factory that will never open. The con requires a native Albanian, so they designate Spiro, an impoverished and confused former political prisoner as chairman of the board. When Fiore returns to Italy to get government funds for the project, Spiro unexpectedly disappears and Gino sets out on a journey to find him. The search leads him to discover Spiro's tragic personal history and witness Albanian poverty firsthand.",0.2884,"Alia Film,Cecchi Gori Group Tiger Cinematografica,Arena Films,RAI,Vega Film,Canal+","IT,IT,FR,IT,CH,FR",112,0,"shqip,Italiano","[['Gianni Amelio', '0.1429', 'Male']]",0,"['Vega Film', 'RAI', 'Cecchi Gori Group Tiger Cinematografica', 'Canal+', 'Alia Film', 'Arena Films']",0
1629,Nico Icon (1995),1995,113973,124626,7.2,FALSE,0,US,10,7.5,en,"A look into the many lives of Christa Päffgen, otherwise known as Nico; from cutie German mädchen to the first of the supermodels, to glamorous diva of the Velvet Underground, to cult item, junkie and hag. Many faces for the same woman, whom, you realize, just couldn't bring herself to care enough to live.",0.225,"ZDF,Bluehorse Films,Ciak Filmproduktion","DE,,",70,0,"Deutsch,English","[['Susanne Ofteringer', '0.0596', 'Female']]",0,"['Bluehorse Films', 'Ciak Filmproduktion', 'ZDF']",0
1632,Land and Freedom (Tierra y libertad) (1995),1996,114671,38884,7.5,FALSE,0,"ES,GB",276,7.315,en,"David Carr is a British Communist who is unemployed. In 1936, when the Spanish Civil War begins, he decides to fight for the Republican side, a coalition of liberals, communists and anarchists, so he joins the POUM militia and witnesses firsthand the betrayal of the Spanish revolution by Stalin's followers and Moscow's orders.",0.7769,"Parallax Pictures,Messidor Films,Road Movies,British Screen","GB,ES,DE,GB",109,0,"Català,English,Español","[['Ken Loach', '1.0154', 'Male']]",0,"['Road Movies', 'Messidor Films', 'Parallax Pictures', 'British Screen']",0
1636,Brothers in Trouble (1995),1996,112586,124613,6.5,FALSE,0,GB,1,2,en,"Amir is an illegal Pakistani immigrant smuggled into England in the 1960's to work, to send money to his family and perhaps even bring them over with him. A skilled laborer, he is forced to do unskilled work like shoveling sheep dung and processing wool. He lives in a boarding house with nearly a dozen other men, under the supervision of Hussein Shah. He befriends a young student, Sakib, who dreams of being a writer. Their existence is punctuated by secret movies, a visiting prostitute, fear of detection and deportation, and the gangster-like smuggler who comes by for his take every week. The household is shaken up by the arrival of a white girl, Shah's girlfriend, and the sense of femininity and family she brings.",0.2473,"Renegade Films,BBC Film",",GB",102,0,English,"[['Udayan Prasad', '0.0949', 'Male']]",0,"['BBC Film', 'Renegade Films']",0
1637,Girls Town (1996),1996,116418,110513,6.4,FALSE,0,US,8,6.1,en,The death of a friend galvanizes three high school young women to reassess their friendship and their lives.,0.1725,"Boomer Pictures,C-Hundred Film Corporation,Artisan Entertainment",",,US",90,503667,English,"[['Jim McKay', '0.5012', 'Male']]",0,"['Artisan Entertainment', 'Boomer Pictures', 'C-Hundred Film Corporation']",0
1638,Normal Life (1996),1996,117202,23223,6.2,FALSE,0,US,42,6,en,"Chris Anderson and his wife Pam live a fairly normal life until Chris loses his job on the police force and secretly turns to robbing banks to make his wife's dreams come true. Upon discovering his secret, she joins his deadly crime wave and together they terrorize an unsuspecting suburban town.",0.4691,"Fine Line Features,Normal Life Productions,Spelling Entertainment","US,,US",101,0,English,"[['John McNaughton', '0.4567', 'Male']]",0,"['Fine Line Features', 'Spelling Entertainment', 'Normal Life Productions']",1
1641,Dadetown (1995),1996,112777,85588,7,FALSE,0,US,2,7,en,"Interviews in the Michael Moore/""Roger and Me"" tradition examine life in small-town America, class conflicts and the collapse of an upstate New York community, Dadetown, when the town's once-prosperous factory, reduced to the manufacture of paper clips and staples, finally closes. Facing massive unemployment, the blue-collar Dadetown residents next find yuppies moving into town to staff the local division of a big computer outfit.",0.0582,,,93,0,,"[['Russ Hexter', '0.0261', 'Unknown']]",0,[],0
1642,Some Mother's Son (1996),1996,117690,58102,7.2,FALSE,0,"GB,IE,US",37,6.7,en,"Based on the true story of the 1981 hunger strike in a British prison, in which IRA prisoner Bobby Sands led a protest against the treatment of IRA prisoners as criminals rather than as prisoners of war. The film focuses on the mothers of two of the strikers, and their struggle to save the lives of their sons.",0.4975,"Hell's Kitchen,Castle Rock Entertainment,Columbia Pictures","IE,US,US",112,0,"English,Gaeilge","[['Terry George', '0.4874', 'Male']]",0,"[""Hell's Kitchen"", 'Castle Rock Entertainment', 'Columbia Pictures']",1
1643,Angel Baby (1995),1997,112362,2892,7,FALSE,0,"AU,US",20,6.6,en,Two schizophrenics meet during therapy and fall in love. Unfortunately they are on a road to nowhere...,0.3345,"Australian Film Commission,Astral Films,Beyond Films,Meridian Films,Stamen Films Pty. Ltd.","AU,CA,US,,",105,0,English,"[['Michael Rymer', '0.4045', 'Male']]",0,"['Meridian Films', 'Beyond Films', 'Australian Film Commission', 'Stamen Films Pty. Ltd.', 'Astral Films']",0
1648,"Niagara, Niagara (1997)",1998,119780,53092,6.8,FALSE,0,"CA,US",23,7,en,An outsider and a young woman plagued by Tourette's syndrome meet and together journey to Canada.,0.361,"The Shooting Gallery,Lions Gate Films",",US",93,168462,English,"[['Bob Gosse', '0.3572', 'Male']]",0,"['The Shooting Gallery', 'Lions Gate Films']",0
1649,"Big One, The (1997)",1998,124295,1774,7.1,FALSE,0,"US,GB",80,6.656,en,"The Big One is an investigative documentary from director Michael Moore who goes around the country asking why big American corporations produce their product abroad where labor is cheaper while so many Americans are unemployed, losing their jobs, and would happily be hired by such companies as Nike.",0.6727,"Dog Eat Dog Films,Mayfair Entertainment International,BBC,Miramax","US,GB,GB,US",91,720074,English,"[['Michael Moore', '1.4952', 'Male']]",0,"['Dog Eat Dog Films', 'BBC', 'Miramax', 'Mayfair Entertainment International']",1
1651,"Spanish Prisoner, The (1997)",1998,120176,29193,7.1,FALSE,10000000,US,288,6.811,en,An inventor of a secret process suddenly finds himself alone as both his friends and the corporation he works for turn against him.,0.8351,"Sweetland Films,Jean Doumanian Productions,Magnolia Films,Jasmine Productions Inc.",",US,US,",110,13835130,English,"[['David Mamet', '0.8358', 'Male']]",0,"['Sweetland Films', 'Magnolia Films', 'Jasmine Productions Inc.', 'Jean Doumanian Productions']",0
1652,Temptress Moon (Feng Yue) (1996),1997,116295,47694,6.6,FALSE,0,"CN,HK",31,6.8,zh,"Set in the decadent 1920s, Temptress Moon tells the very complicated story of a wealthy family living on the outskirts of Shanghai. Their youngest daughter, Ruyi, is brought up as a servant to her opium-addicted father and brother. Meanwhile, her brother-in-law Zhongliang has a successful, if illegal, career seducing and blackmailing married women in the city. When he comes to Ruyi's home the two fall in love, and trouble ensues.",1.0382,"Shanghai Film Studios,Tomsen Films",",",130,0,普通话,"[['Chen Kaige', '1.0901', 'Male']]",0,"['Tomsen Films', 'Shanghai Film Studios']",0
1653,Entertaining Angels: The Dorothy Day Story (1996),1996,116212,99479,6.2,FALSE,0,US,6,4.75,en,"The firebrand reporter, feminist and philanthropist Dorothy Day co-founds The Catholic Worker with Peter Maurin, an eccentric philosopher.",0.4683,Paulist Productions,US,112,711872,English,"[['Michael Ray Rhodes', '0.2232', 'Male']]",0,['Paulist Productions'],0
1654,Chairman of the Board (1998),1998,118836,31535,2.3,FALSE,0,US,66,3.598,en,"Surfer Edison isn't able to make ends meet with his inventions or his lifestyle. But then he meets billionaire Armand McMillian, who takes a shine to the young bum — so much so that he leaves his invention company to him upon his death. Unfortunately, Armand's nephew, Bradford, only gets a surfboard. While Edison manages to run the company successfully, with the help of pretty Natalie, Bradford conspires to take him down.",0.714,101st Street Films,,95,0,English,"[['Alex Zamm', '0.2259', 'Male']]",0,['101st Street Films'],0
1655,"Favor, The (1994)",1994,109783,50463,5.2,FALSE,13000000,US,50,4.88,en,"On the eve of her high school reunion, bored housewife Kathy convinces her single best friend Emily to seduce an old flame Tom, so she can get all the juicy details. But when Emily falls for Tom, it's like high school all over again!",0.7525,"Orion Pictures,Nelson Entertainment","US,US",97,3134081,English,"[['Donald Petrie', '0.6493', 'Male']]",0,"['Nelson Entertainment', 'Orion Pictures']",0
1656,Little City (1998),1998,119548,102732,5.8,FALSE,0,US,7,4,en,"Best friends Adam and Kevin have a lot in common. Probably too much! In fact, Kevin is carrying on a torrid affair with Adam's girlfriend, Nina, on the side! And if this triangle wasn't crowded enough, the arrival of a seductive newcomer in town, Rebecca, promptly adds a whole new set of twists to an already tangled mix! Here's a hilarious look at how modern relationships have never been so complicated ... or so much fun!",0.3576,"Bandeira Entertainment,Miramax",",US",90,0,English,"[['Roberto Benabib', '0.1398', 'Male']]",0,"['Bandeira Entertainment', 'Miramax']",1
1657,Target (1995),1996,114618,124639,8,FALSE,0,US,0,0,en,A subtle yet violent commentary on feudal lords.,0.1388,,,122,0,,"[['Sandip Ray', '0.1136', 'Male']]",0,[],0
1658,"Substance of Fire, The (1996)",1996,117773,168535,6,FALSE,0,US,4,7.2,en,"Isaac Geldhart is a Holocaust survivor who, overcome by grief at the recent death of his wife, seems determined to run his publishing firm into the ground by printing books that have no hope of financial success. His son Aaron, who also works at the company, grows frustrated with Isaac's emotional decline and attempts to take over the firm. The resulting crisis involves Isaac's other two children, his daughter Sarah and his dying son Martin.",0.6796,Miramax,US,102,0,English,"[['Daniel J. Sullivan', '0.1731', 'Male']]",0,['Miramax'],1
1659,Getting Away With Murder (1996),1996,116405,25697,4.7,FALSE,0,"US,GB",19,4.632,en,"When the very moralistic college ethics instructor Jack Lambert finds himself living next door to an accused German death camp commander, he takes it upon himself to rid the world of this man.",0.2954,"The Rank Organisation,Price,Savoy Pictures","GB,,US",88,0,English,"[['Harvey Miller', '0.2649', 'Male']]",0,"['Price', 'Savoy Pictures', 'The Rank Organisation']",0
1661,"New Age, The (1994)",1994,110649,41588,5.6,FALSE,0,US,28,5.429,en,"Peter and Katherine Witner are Southern California super-yuppies with great jobs but no center to their lives. When they both lose their jobs and begin marital infidelities, their solution is to start their own business together. In order to find meaning to their empty lives, they follow various New Age gurus and other such groups. Eventually, they hit rock bottom and have to make some hard decisions.",0.707,"Alcor Films,Ixtlan,New Regency Pictures,Regency Enterprises,Warner Bros. Pictures","US,,US,US,US",112,0,English,"[['Michael Tolkin', '0.5437', 'Male']]",0,"['Ixtlan', 'Warner Bros. Pictures', 'Regency Enterprises', 'Alcor Films', 'New Regency Pictures']",1
1662,Rough Magic (1995),1997,114303,45671,5.4,FALSE,0,GB,31,5.574,en,"In the 1950s, a pretty magician's apprentice travels to Mexico to escape her boyfriend, a wealthy politician, and to find a Mayan shaman who will teach her the ancient principles of magic.",0.9826,"UGC,Recorded Picture Company","FR,GB",100,247202,English,"[['Clare Peploe', '0.2432', 'Female']]",0,"['Recorded Picture Company', 'UGC']",0
1663,Nothing Personal (1995),1997,114007,125587,6.8,FALSE,0,"IE,GB",10,4.5,en,"A raw depiction of the Belfast 'troubles' as savage tribal warfare. Set shortly after the 1975 cease fire, the film focuses on the tribulations of Kenny, Protestant leader of a group of Shankill Road Loyalists, and his one-time friend Liam, a Catholic.",0.3106,"Fís Éireann/Screen Ireland,British Screen Productions,Little Bird,Film4 Productions","IE,GB,IE,GB",83,0,English,"[[""Thaddeus O'Sullivan"", '0.268', 'Male']]",0,"['British Screen Productions', 'Fís Éireann/Screen Ireland', 'Little Bird', 'Film4 Productions']",1
1664,8 Heads in a Duffel Bag (1997),1997,118541,13982,5.4,FALSE,3000000,"US,GB",165,4.985,en,"Mafia hitman Tommy Spinelli is flying to San Diego with a bag that holds eight severed heads, which he's bringing to his superiors to prove that some troublesome rival mobsters are permanently out of the picture. When his bag gets accidentally switched at the airport, Tommy must track down his duffel bag and the 8 heads it contains.",1.0909,"Brad Krevoy & Steve Stabler production,Orion Pictures",",US",95,3602884,"Español,English","[['Tom Schulman', '0.4913', 'Male']]",0,"['Orion Pictures', 'Brad Krevoy & Steve Stabler production']",0
1665,"Brother's Kiss, A (1997)",1997,118783,102878,6,FALSE,0,US,6,6.667,en,"Two brothers, Lex and younger Mick, are living in Harlem. Mick is a policeman, and Lex, who spent youth years in reformatory because of injustice after he confronted the cop who tried to sodomize Mick on the street, is living with his wife Debbie trying to make ends meet and failing. One day Lex calls Mick - he has a problem...",0.4477,,,92,0,English,"[['Seth Zvi Rosenfeld', '0.1714', 'Male']]",0,[],0
1666,Ripe (1996),1997,117482,124843,4.7,FALSE,0,US,17,5,en,"When their abusive parents are killed in a car crash, twin sisters Rosie and Violet vow to run away to Kentucky in search of a better life. While on the road, the girls meet up with Pete, a drifter working as a grounds keeper on a derelict army base, who takes them in. While Violet falls for him, Rosie becomes increasingly angry and hostile, and the sisters' childhood bond is eventually destroyed forever.",0.6266,"Virgin Wood Productions,C&P Productions",",",92,0,English,"[['Mo Ogrodnik', '0.0674', 'Female']]",0,"['Virgin Wood Productions', 'C&P Productions']",0
1668,Wedding Bell Blues (1996),1997,118127,107743,5.1,FALSE,0,US,5,4.2,en,"Micki, Tanya and Jasmine have 24 hours to get divorced. There's just one problem...They're still single.  When Jasmine, Tanya and Micki decide they'd rather be divorced than unmarried, they take off to Las Vegas in search of the perfect ex.",0.2458,"Curb Entertainment,Bergman Lustig Productions",",",102,44000,English,"[['Dana Lustig', '0.2161', 'Female']]",0,"['Curb Entertainment', 'Bergman Lustig Productions']",0
1669,MURDER and murder (1996),1997,116949,407992,7,FALSE,0,US,0,0,en,"Mildred and Doris are two middle-aged white women, from very different backgrounds, who become lovers and set up house together. Film explores the pleasures and uncertainties of later-life emotional attachment and lesbian identity in a culture that glorifies youth and heterosexual romance.",0.2487,MURDER and murder Production,,113,0,English,"[['Yvonne Rainer', '0.0854', 'Female']]",0,['MURDER and murder Production'],0
1670,Tainted (1998),1998,128690,281289,4.1,FALSE,0,US,5,4.2,en,A sarcastic comedy thriller about a vampire who sets out to infect the blood of a hospital and the twenty-something slackers who set out to stop him.,0.1032,Troma Entertainment,US,108,0,English,"[['Brian Evans', '0.07', 'Unknown']]",0,['Troma Entertainment'],0
1671,"Further Gesture, A (1996)",1998,116379,47112,5.8,FALSE,0,"US,IE,GB",10,4.7,en,"Dowd, an IRA prisoner in the H-blocks, is gloomily facing his sentence, until he joins a comrade in a risky escape. Dowd begins a new life in New York, but he might as well be in prison again - until he strikes up a friendship with co-worker Tulio and gets to know his close group of Guatemalan exiles.",0.5235,"Zephyr Films,Neue Deutsche Filmgesellschaft,Road Movies Dritte Produktionen,Samson Films,Pony Canyon,Film4 Productions","GB,DE,DE,IE,JP,GB",96,0,"Español,English,Gaeilge","[['Robert Dornhelm', '0.3118', 'Male']]",0,"['Samson Films', 'Film4 Productions', 'Road Movies Dritte Produktionen', 'Zephyr Films', 'Neue Deutsche Filmgesellschaft', 'Pony Canyon']",1
1672,Kika (1993),1993,107315,8223,6.5,FALSE,0,ES,293,6.462,es,"When American author Nicholas brings in a cosmetologist named Kika to prepare the corpse of his recently deceased son, she inadvertently revives the young man, then falls in love with him. Forces conspire against the couple, though, as Nicholas wants Kika for himself.",1.3436,"El Deseo,CiBy 2000","ES,FR",117,2019069,Español,"[['Pedro Almodóvar', '0.8814', 'Male']]",0,"['El Deseo', 'CiBy 2000']",0
1673,Mirage (1995),1995,113827,226229,4.9,FALSE,0,US,5,3.2,en,Matteo Juarez is a retired detective hired by a local businessman to follow his wife Jennifer. She has a split personality and seems to be putting herself in danger without knowing it.,0.2262,,,92,0,English,"[['Paul Williams', '0.1054', 'Male']]",0,[],0
1674,Mamma Roma (1962),1962,56215,47796,7.8,FALSE,0,IT,413,7.874,it,"After years spent working as a prostitute in her Italian village, middle-aged Mamma Roma has saved enough money to buy herself a fruit stand so that she can have a respectable middle-class life and reestablish contact with the 16-year-old son she abandoned when he was an infant. But her former pimp threatens to expose her sordid past, and her troubled son seems destined to fall into a life of crime and violence.",0.8452,Arco Film,IT,110,0,Italiano,"[['Pier Paolo Pasolini', '0.9935', 'Male']]",0,['Arco Film'],0
